id,title,author,release_date
17394,The Mantooth,Christopher Leadem,2005
12190,The Adventures of Captain Horn,Frank Richard Stockton,2004
45262,The Bungalow Boys in the Great Northwest,John Henry Goldfrap,2014
44786,Agent Nine and the Jewel Mystery,Graham M. Dean,2014
13110,Aunt Jane's Nieces at Work,Edith Van Dyne,2004
41651,"Futuria Fantasia, Spring 1940",Various,2012
39229,The Mardi Gras Mystery,H. Bedford-Jones,2012
21551,The Little Savage,Captain Frederick Marryat,2007
40722,Dan Carter and the Great Carved Face,Mildred A. Wirt,2012
60099,Cecilia of the Pink Roses,Katharine Haviland Taylor,2019
19265,Red Saunders' Pets and Other Critters,Henry Wallace Phillips,2006
710,Love of Life,Jack London,2007
11927,Aventures du Capitaine Hatteras,Jules Verne,2004
42443,Vadertje Langbeen,Jean Webster,2013
24698,In School and Out,Oliver Optic,2008
44824,Sign of the Green Arrow,Roy J. (Roy Judson) Snell,2014
33749,O Annel Mysterioso,Alberto Pimentel,2010
12941,The Scranton High Chums on the Cinder Path,Donald Ferguson,2004
48372,A Canadian Farm Mystery,Bessie Marchant,2015
13456,Les deux nigauds,Comtesse de Ségur,2004
31586,The Very Black,Dean Evans,2010
16834,The Harris-Ingram Experiment,Charles E. Bolton,2005
33381,Penny Nichols Finds a Clue,Joan Clark,2010
6879,The Gold Bat,P. G. Wodehouse,2004
7465,Richard of Jamestown,James Otis,2005
50018,Willem Roda,Eli Heimans,2015
37597,Voces Populi,F. Anstey,2011
40594,Into the Highways and Hedges,F. F. Montrésor (Frances Frederica),2012
53821,"Julius, The Street Boy",Horatio Alger Jr.,2016
17425,La Falo de Usxero-Domo,Edgar Poe,2006
32431,The Model of a Judge,William Morrison,2010
57904,The Doom of London,Frederick Merrick White,2018
23268,The Scalp Hunters,Mayne Reid,2007
47410,Tom Sawyer salapoliisina,Mark Twain,2014
40721,Dan Carter and the Cub Honor,Mildred A. Wirt,2012
32652,The Chameleon Man,William P. McGivern,2010
36251,The Corner House Girls on a Tour,Grace Brooks Hill,2011
142,"The $30,000 Bequest and Other Stories",Mark Twain,2009
31697,The Shepherd of Salisbury Plain and Other Tales,Hannah More,2010
25450,The Rogue Elephant,Elliott Whitney,2008
46588,Jack Harkaway in New York,Bracebridge Hemyng,2014
28873,Track's End,Hayden Carruth,2009
48733,"Les MisÃ©rables, v. 3-5",Victor Hugo,2015
56128,The Cottage on the Fells,Henry De Vere Stacpoole,2017
36309,The Water-Babies,Charles Kingsley,2011
56743,Larry Dexter and the Stolen Boy,Howard R. Garis,2018
9226,The Hall of Fantasy (From âMosses From An Old Manseâ),Nathaniel Hawthorne,2005
37846,"Raemaekers' Cartoon History of the War, Volume 2",Raemaekers,2011
25448,Peggy,Laura E. Richards,2008
17989,"Le comte de Monte-Cristo, Tome I",Alexandre Dumas,2006
56786,Onnen suosikki,Jack London,2018
59712,The Floater,Kenneth O'Hara,2019
3451,Marie Antoinette And Her Son,Louise Muhlbach,2002
30689,The Brass Bottle,F. Anstey,2009
54654,The Sunken Isthmus,Luis Senarens,2017
42491,"Lady Eureka, v. 1 (of 3)",Robert Folkestone Williams,2013
21364,The Rajah of Dah,George Manville Fenn,2007
37339,'Midst the Wild Carpathians,MÃ³r JÃ³kai,2011
6341,Unknown,Unknown,0
45964,Day and Night Stories,Algernon Blackwood,2014
32457,Pioneer,William Hardy,2010
32964,"Puss in Boots, Jr., and the Good Gray Horse",David Cory,2010
54880,Letters from a Son to His Self-Made Father,Charles Eustace Merriman,2017
21374,!Tention,George Manville Fenn,2007
51923,The Impudent Comedian & Others,Frank Frankfort Moore,2016
32407,Fair and Warmer,E. G. von Wald,2010
34347,Dave Porter in the South Seas,Edward Stratemeyer,2010
3776,The Valley of Fear,Arthur Conan Doyle,2003
53061,Humoristische Erinnerungen aus meinem academischen Leben in Heidelberg und Kiel in den Jahren 1817-1819,Theodor von Kobbe,2016
48245,Mr. Punch's Irish Humour,"Charles Keene, Various",2015
24119,Make Mine Homogenized,Rick Raphael,2008
47138,Libro segreto,Antonio Ghislanzoni,2014
42260,Weggeloopen!,James Buckland,2013
9780,Fair Margaret,H. Rider Haggard,2006
24306,The Flaming Jewel,Robert Chambers,2008
24413,Tante Toni und ihre Bande,A(lberta) von Brochow,2008
40940,"Johnny Ludlow, Fourth Series",Mrs. Henry Wood,2012
12828,Two Ghostly Mysteries,Joseph Sheridan LeFanu,2004
48849,"Frank Armstrong, Drop Kicker",Matthew M. Colton,2015
50210,The Story of Venus and Tannhäuser,Aubrey Beardsley,2015
56683,The Shaggy Man of Oz,Jack Snow,2018
13354,The Boy Knight,G.A. Henty,2004
60096,Mr. Fortune's Practice,H. C. Bailey,2019
59725,Pictures from English History,Anonymous,2019
10542,"The Boats of the ""Glen Carrig""",William Hope Hodgson,2003
24120,The Hour and the Man,Harriet Martineau,2008
47451,The Putnam Hall Rebellion,Arthur M. Winfield,2014
9333,Johnny Bear,E. T. Seton,2005
35730,Peggy Parsons at Prep School,Annabel Sharp,2011
8525,"Eve's Diary, Complete",Mark Twain (Samuel Clemens),2004
20119,Ambrotox and Limping Dick,Oliver Fleming,2006
12210,Dixon's Return,W.W. Jacobs,2004
12945,The Boy Scouts of the Geological Survey,Robert Shaler,2004
40346,The Spanish Brothers,Deborah Alcock,2012
3348,"The Wandering Jew, Book X.",Eugene Sue,2004
2982,"Mark Twain, A Biography, Vol. 1, Part 1, 1835-1866",Albert Bigelow Paine,2006
14888,The Inheritors,Joseph Conrad,2005
52501,The First Men in the Moon,H. G. Wells,2016
56626,Johnny Nelson,Clarence E. Mulford,2018
43326,"Joe Miller's Jests, With Copious Additions",Various,2013
42221,The World of H.G. Wells,Van Wyck Brooks,2013
43235,First on the Moon,Jeff Sutton,2013
33318,The Book of Buried Treasure,Ralph D. Paine,2010
48951,Dotty Dimple at School,Sophie May,2015
37043,Jill's Red Bag,Amy Le Feuvre,2011
30927,Jack of No Trades,Charles Cottrell,2010
51759,Traveling Companion Wanted,Richard Wilson,2016
51445,Sordman the Protector,Tom Purdom,2016
55659,"Voyages imaginaires, songes, visions et romans cabalistiques. Tome 35.",Hamilton,2017
38521,A Drake by George!,John Trevena,2012
36289,"Ormond, Volume I (of 3)",Charles Brockden Brown,2011
56896,Tom Thatcher's Fortune,Horatio Alger Jr.,2018
37775,Etidorhpa or the End of Earth.,John Uri Lloyd,2011
23344,The Magic Fishbone,Charles Dickens,2007
3008,The New Hacker's Dictionary version 4.2.2,Various editors,2002
5899,"The Physiology of Marriage, Part II.",Honore de Balzac,2005
60227,Three Sailor Boys or Adrift in the Pacific,Verney Lovett Cameron,2019
55907,The Golden Circle,Roy J. Snell,2017
30088,Dorothy Dainty at the Mountains,Amy Brooks,2009
15899,Susan Clegg and Her Friend Mrs. Lathrop,Anne Warner,2005
44788,The Motor Boys Afloat,Clarence Young,2014
31091,Cedar Creek,Elizabeth Hely Walshe,2010
2641,A Room With A View,E. M. Forster,2001
7196,"The Adventures of Tom Sawyer, Part 4.",Mark Twain (Samuel Clemens),2004
60545,The Used People Lot,Irving Fang,2019
47983,Lumikenttien tytär,Jack London,2015
2638,The Idiot,Fyodor Dostoyevsky,2001
1696,The Club of Queer Trades,G. K. Chesterton,1999
9312,From Whose Bourne,Robert Barr,2004
31236,Martyr,Alan Edward Nourse,2010
57362,Captain Lucy in the Home Sector,Aline Havard,2018
58336,Sea Scouts up-Channel,Percy F. Westerman,2018
6769,The People Of The Mist,H. Rider Haggard,2006
52056,"The Mysteries of London, Volume 3 (of 4)",George W. M. Reynolds,2016
6898,The Boys of Columbia High on the Gridiron,Graham B. Forbes,2004
48397,Luotsina Mississippi-joella,Mark Twain,2015
53812,The Book of Clever Beasts,Myrtle Reed,2016
50590,Four in Camp,Ralph Henry Barbour,2015
2646,John Leech's Pictures of Life and Character,William Makepeace Thackeray,2006
39231,Joel: A Boy of Galilee,Annie Fellows Johnston,2012
52394,The Banner Boy Scouts in the Air,George A. Warren,2016
57944,Burgo's Romance,T. W. Speight,2018
44432,"Four Hundred Humorous Illustrations, Vol 2 (of 2)",George Cruikshank,2013
8188,The Mysterious Key And What It Opened,Louisa May Alcott,2005
59693,The Old Goat,Charles L. Fontenay,2019
17458,Le Roman Historique a l'Epoque Romantique - Essai sur l'Influence de Walter Scott,Louis  Maigron,2006
41962,The Law of the North (Originally published as Empery),Samuel Alexander White,2013
1361,Tom Swift and his Giant Cannon,Victor Appleton,1998
39061,Samba,Herbert Strang,2012
15873,The Day of Days,Louis Joseph Vance,2005
59363,Ecology on Rollins Island,Varley Lang,2019
13484,Essay upon Wit,Sir Richard Blackmore,2004
55677,Hottentotit,Jalmari Kara,2017
56350,BlÃ¤ck och saltvatten,Albert EngstrÃ¶m,2018
49370,English Jests and Anecdotes,Various,2015
26641,The Submarine Hunters,Percy F. Westerman,2013
60299,Team-Mates,Ralph Henry Barbour,2019
37315,The Boy's Book of Heroes,Helena Peake,2011
34682,The Secret Pact,Mildred A. Wirt,2010
56415,Making the Nine,Albertus T. Dudley,2018
46534,The Fantasy Fan November 1933,Charles D. Hornig,2014
42227,A Witch Shall Be Born,Robert E. Howard,2013
18307,The Adventures of Akbar,Flora Annie Steel,2006
45197,Susikoira,Jack London,2014
45782,The Little Brown Jug at Kildare,Meredith Nicholson,2014
30970,Miss Cayley's Adventures,Grant Allen,2010
753,Arizona Nights,Stewart Edward White,2008
2686,The Book of Snobs,William Makepeace Thackeray,2006
48290,Old Wonder-Eyes,L. K. Lippincott,2015
21355,Middy and Ensign,G. Manville Fenn,2007
32765,All That Goes Up,Kirby Brooks,2010
583,The Woman in White,Wilkie Collins,1996
32680,The Worlds of Joe Shannon,Frank M. Robinson,2010
23535,The Invaders,Benjamin Ferris,2007
21734,The Golden Dream,R.M. Ballantyne,2007
32914,Tales of South Africa,H.A. Bryden,2010
60482,Steve Brown's Bunyip and other Stories,James Arthur Barry,2019
34597,McAllister and His Double,Arthur Train,2010
58802,Community Property,Alfred Coppel,2019
45801,The House of Defence v. 2,E. F. Benson,2014
42755,The Firebug,Roy J. Snell,2013
21463,Voyages and Travels of Count Funnibos and Baron Stilkin,William H. G. Kingston,2007
10901,Three Young Knights,Annie Hamilton Donnell,2004
30123,Romans -- Volume 3: Micromegas,Voltaire,2009
42329,Facts And Fictions Of Life,Helen H. Gardener,2013
12836,Good Stories from The Ladies Home Journal,Various,2004
51649,"The Mysteries of London, v. 4/4",George W. M. Reynolds,2016
54629,"Frank Reade, Jr., and His Electric Ice Ship",Luis Senarens,2017
2375,Tartarin de Tarascon,Alphonse Daudet,2006
42137,The Magic Curtain,Roy J. Snell,2013
3677,On Our Selection,Steele Rudd,2003
31259,The Boy With the U. S. Life-Savers,Francis Rolt-Wheeler,2010
4985,Ruth Fielding of the Red Mill,Alice B. Emerson,2004
29413,The Voyages and Adventures of Captain Hatteras,Jules Verne,2009
1695,The Man Who Was Thursday,G. K. Chesterton,1999
34629,The Mysterious Wanderer; Vol. II,Sophia Reeve,2010
19668,Skiddoo!,Hugh McHugh,2006
48164,The Boy Scouts of the Life Saving Crew,Robert Shaler,2015
52844,The Long Remembered Thunder,Keith Laumer,2016
40751,The Old Man of the Mountain,Herbert Strang,2012
23602,Won from the Waves,W.H.G. Kingston,2007
50824,The Flying Machine Boys on Secret Service,Frank Walton,2016
26994,When Life Was Young,C. A. Stephens,2008
40014,John Burnet of Barns,John Buchan,2012
24176,Jakob von Gunten,Robert Walser,2008
21716,The Battery and the Boiler,R.M. Ballantyne,2007
717,Chita: A Memory of Last Island,Lafcadio Hearn,1996
39220,Vies des dames galantes,Pierre de Bourdeille BrantÃ´me,2012
57066,The Corner House,Fred M. White,2018
21556,Travels and Adventures of Monsieur Violet,Captain Marryat,2007
15228,Lady Good-for-Nothing,A. T. Quiller-Couch,2005
10789,The Head of The Family,W.W. Jacobs,2004
6849,"The Prince of India, Volume II",Lew. Wallace,2004
8398,The Sign at Six,Stewart Edward White,2005
6068,The Pony Rider Boys in Montana,Frank Gee Patchin,2004
43269,The Forest of Mystery,James H. Foster,2013
378,The White Knight: Tirant lo Blanc,Joanot Martorell and Marti Johan d'Galba,1995
10892,Dawn,H. Rider Haggard,2004
59141,Blow the Man Down,Charles L. Fontenay,2019
51064,RubÃ¡iyÃ¡t of a Motor Car,Carolyn Wells,2016
15573,Judith Of The Plains,Marie Manning,2005
10568,Dual Control,W.W. Jacobs,2004
43765,The Twin Ventriloquists,Old Sleuth,2013
31892,The Old Die Rich,Horace Leonard Gold,2010
53929,"Baree, Son of Kazan",James Oliver Curwood,2017
6582,In the Court of King Arthur,Samuel Lowe,2004
53575,Tulella ja miekalla III,Henryk Sienkiewicz,2016
49860,The Smuggler of King's Cove,Sylvanus Cobb,2015
41445,Frankenstein,Mary Shelley,2012
12125,Cupboard Love,W.W. Jacobs,2004
23244,The Dude Wrangler,Caroline Lockhart,2007
36018,At Boarding School with the Tucker Twins,Nell Speed,2011
21057,The Log of the Flying Fish,Harry Collingwood,2007
52683,The Mystery Boys and the Inca Gold,Van Powell,2016
24020,Romola,George Eliot,2007
55676,Told by Uncle Remus,Joel Chandler Harris,2017
45264,The Tale of Two Bad Mice,Beatrix Potter,2014
43730,A Thousand Francs Reward,Emile Gaboriau,2013
5332,The Love Sonnets of a Car Conductor,Wallace Irwin,2004
56583,Patty in the City,Carolyn Wells,2018
393,The Blue Lagoon,H. de Vere Stacpoole,1995
718,Tono Bungay,H. G. Wells,2006
9764,Unknown,Unknown,0
40300,Dorothy,Evelyn Raymond,2012
26160,Dave Porter and His Rivals,Edward Stratemeyer,2008
53345,"Dan, The Newsboy",Horatio Alger Jr.,2016
20561,Little Ferns For Fanny's Little Friends,Fanny Fern,2007
23144,The War Trail,Mayne Reid,2007
6133,"The Extraordinary Adventures of Arsene Lupin, Gentleman-Burglar",Maurice Leblanc,2004
45956,Tagebuch eines bösen Buben,Metta Victoria Fuller Victor,2014
60,The Scarlet Pimpernel,Baroness Orczy,2006
9618,The Field of Ice,Jules Verne,2006
24630,"De Zonderlinge Lotgevallen van Gil Blas van Santillano, deel 2 van 2",Alain René Le Sage,2008
51942,The Three Godfathers,Peter B. Kyne,2016
57230,The Golden Boys Along the River Allagash,Levi Parker Wyman,2018
22583,The Highgrader,William MacLeod Raine,2007
41137,Dead Man's Love,Tom Gallon,2012
36702,Verse and Worse,Harry Graham,2011
2037,Novel Notes,Jerome K. Jerome,2005
52365,The Sayings of Mrs. Solomon,Helen Rowland,2016
25737,Concordance,Ann Wilson,2008
36079,Love and hatred,Marie Belloc Lowndes,2011
35248,Nan Sherwood at Lakeview Hall,Annie Roe Carr,2011
26239,The Forester's Daughter,Hamlin Garland,2008
8165,The Geste of Duke Jocelyn,Jeffery Farnol,2005
9208,"Fancy's Show-Box (From ""Twice Told Tales"")",Nathaniel Hawthorne,2005
17176,The Ghost,Arnold Bennett,2005
6431,Unknown,Unknown,0
32161,Tangle Hold,F. L. Wallace,2010
54109,Round the Fire Stories,Arthur Conan Doyle,2017
8155,Colonel Thorndyke's Secret,G. A. Henty,2005
36494,The Devil's Elixir,E. T. A. Hoffmann,2011
1888,The Bittermeads Mystery,E. R. Punshon,1999
40414,Sophy of Kravonia,Anthony Hope,2012
42882,"La promessa sposa di Lammermoor, Tomo II (of 3)",Sir Walter Scott,2013
34339,The Princess and the Goblin,George MacDonald,2010
26653,Up The Baltic,Oliver Optic,2008
47764,Stories of Heroic Deeds for Boys and Girls,James Johonnot,2014
55359,The Mystery Crash,Ardon Van Buren Powell,2017
37204,The Ranchman,Charles Alden Seltzer,2011
30113,The One-Way Trail,Ridgwell Cullum,2009
22874,Frank Merriwell's Pursuit,Burt L. Standish,2007
3667,Unknown,Unknown,0
26448,The Dragon of Wantley,Owen Wister,2008
30639,"Border, Breed Nor Birth",Dallas McCord Reynolds,2009
45474,Uncle Sam Detective,William Atherton Du Puy,2014
43107,The Wood-Pigeons and Mary,Mrs. Molesworth,2013
58211,"Les trois mousquetaires, Volume 2 (of 2)",Alexandre Dumas,2018
24827,Rita,Laura E. Richards,2008
46404,Mimi at Sheridan School,Anne Pence Davis,2014
57056,Winning his Wings,Percy F. Westerman,2018
18906,"History of English Humour, Vol. 2 (of 2)",Alfred Guy Kingan L'Estrange,2006
40600,Over the Border,Herman Whitaker,2012
43340,The Fair God,Lew Wallace,2013
16235,Jane Eyre,Charlotte Brontë,2005
35560,Quo Vadis,Henryk Sienkiewicz,2011
31585,The Amazing Mrs. Mimms,David C. Knight,2010
12159,Easy Money,W.W. Jacobs,2004
9244,Little Daffydowndilly,Nathaniel Hawthorne,2005
1577,The Grey Room,Eden Phillpotts,1998
2026,The Coming Conquest of England,August Niemann,2006
38460,Checkmate,Joseph Sheridan Le Fanu,2012
23725,Viking Boys,Jessie Margaret Edmondston Saxby,2007
56357,The Laughing Willow,Oliver Herford,2018
46950,The Adventures of Bob White,Thornton W. Burgess,2014
60124,The Girl of the Golden Gate,William Brown Meloney,2019
30578,Wunpost,Dane Coolidge,2009
18753,The Space Pioneers,Carey Rockwell,2006
32536,Baskervillen koira,Arthur Conan Doyle,2010
32034,KÃ¶nig NuÃknacker und der arme Reinhold,Heinrich Hoffmann,2010
26673,At the Sign of the Jack O'Lantern,Myrtle Reed,2008
38567,Eight Cousins,Louisa May Alcott,2012
1718,Manalive,G. K. Chesterton,2005
8385,The Short Line War,Samuel Merwin,2005
780,The War in the Air,Herbert George Wells,1997
32084,Frontier Boys in the South Seas,Wyn Roosevelt,2010
57138,Ramshackle House,Hulbert Footner,2018
24263,A Hundred Anecdotes of Animals,Percy J. Billinghurst,2008
29763,Alex the Great,H. C. Witwer,2009
60531,The Downhill Side of Thirty,Virgil F. Shockley,2019
59157,Escape Mechanism,Charles E. Fritch,2019
25985,Bardell v. Pickwick,Percy Fitzgerald,2008
358,The Scarlet Car,Richard Harding Davis,2008
37992,The King of Pirates,Daniel Defoe,2011
8394,The Doings Of Raffles Haw,Arthur Conan Doyle,2005
30860,Ruby at School,Minnie E. Paull,2010
9771,Unknown,Unknown,0
16865,Pinocchio,C. Collodi,2005
49913,Nine Unlikely Tales,E. Nesbit,2015
3175,A Burlesque Autobiography,Mark Twain (Samuel Clemens),2002
32198,Cleek of Scotland Yard,Thomas W. Hanshew,2010
33910,The Jolliest Term on Record,Angela Brazil,2010
42075,Harris's List of Covent Garden Ladies,Anonymous,2013
44510,Per luchtschip de Argonaut naar Mars,Albert Daiber,2013
14045,At a Winter's Fire,Bernard Edward J. Capes,2004
5233,The Iron Trail,Rex Beach,2004
49935,Bull-Dog Drummond,H. C. (Herman Cyril) McNeile,2015
42441,The Coming of CassidyâAnd the Others,Clarence E. Mulford,2013
54265,Luck and Pluck,"Horatio Alger, Jr.",2017
35808,The Boy Scouts of the Air in Indian Land,Gordon Stuart,2011
39341,"The Sea: Its Stirring Story of Adventure, Peril, & Heroism. Volume 1",Frederick Whymper,2012
2789,The Motor Girls on a Tour,Margaret Penrose,2001
35022,The Diamond Pin,Carolyn Wells,2011
39728,In Far Bolivia,Gordon Stables,2012
58688,Jungle in the Sky,Milton Lesser,2019
966,Maid Marian,Thomas Love Peacock,1997
13984,In the Wrong Paradise,Andrew Lang,2004
28037,In Doublet and Hose,Lucy Foster Madison,2009
11478,Bedridden and The Winter Offensive,W.W. Jacobs,2004
4905,Galusha the Magnificent,Joseph C. Lincoln,2006
52107,That Reminds Me,Anonymous,2016
4401,Unknown,Unknown,0
6066,King--of the Khyber Rifles,Talbot Mundy,2004
56017,The Black Barque,T. Jenkins Hains,2017
8526,"Eve's Diary, Part 1",Mark Twain (Samuel Clemens),2004
